1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
892000;Gewaltkriminalität;15003000;Magdeburg;voll.;773;568;205;4;2;2;37;27;10;41;29;12;99;78;21;89;63;26;505;374;131;39;24;15;544;398;146
892000;Gewaltkriminalität;15003000;Magdeburg;vers.;143;102;41;2;2;0;13;7;6;15;9;6;14;12;2;14;12;2;93;63;30;7;6;1;100;69;31
892000;Gewaltkriminalität;15003000;Magdeburg;insg.;916;670;246;6;4;2;50;34;16;56;38;18;113;90;23;103;75;28;598;437;161;46;30;16;644;467;177
892000;Gewaltkriminalität;7315000;Mainz;voll.;505;368;137;0;0;0;22;20;2;22;20;2;50;36;14;56;37;19;355;257;98;22;18;4;377;275;102
892000;Gewaltkriminalität;7315000;Mainz;vers.;96;72;24;1;0;1;0;0;0;1;0;1;9;8;1;12;10;2;67;49;18;7;5;2;74;54;20
892000;Gewaltkriminalität;7315000;Mainz;insg.;601;440;161;1;0;1;22;20;2;23;20;3;59;44;15;68;47;21;422;306;116;29;23;6;451;329;122
892000;Gewaltkriminalität;8222000;Mannheim;voll.;728;506;222;5;4;1;22;19;3;27;23;4;74;48;26;78;55;23;508;352;156;41;28;13;549;380;169
892000;Gewaltkriminalität;8222000;Mannheim;vers.;138;96;42;3;1;2;11;4;7;14;5;9;2;2;0;7;6;1;106;76;30;9;7;2;115;83;32
892000;Gewaltkriminalität;8222000;Mannheim;insg.;866;602;264;8;5;3;33;23;10;41;28;13;76;50;26;85;61;24;614;428;186;50;35;15;664;463;201
892000;Gewaltkriminalität;5170024;Moers;voll.;243;153;90;5;2;3;23;18;5;28;20;8;25;17;8;25;18;7;156;93;63;9;5;4;165;98;67
892000;Gewaltkriminalität;5170024;Moers;vers.;33;24;9;0;0;0;5;5;0;5;5;0;3;3;0;3;3;0;16;10;6;6;3;3;22;13;9
892000;Gewaltkriminalität;5170024;Moers;insg.;276;177;99;5;2;3;28;23;5;33;25;8;28;20;8;28;21;7;172;103;69;15;8;7;187;111;76
892000;Gewaltkriminalität;5116000;Mönchengladbach;voll.;769;515;254;6;4;2;35;24;11;41;28;13;74;56;18;81;52;29;522;353;169;51;26;25;573;379;194
892000;Gewaltkriminalität;5116000;Mönchengladbach;vers.;173;116;57;1;0;1;5;4;1;6;4;2;10;6;4;9;6;3;129;89;40;19;11;8;148;100;48
892000;Gewaltkriminalität;5116000;Mönchengladbach;insg.;942;631;311;7;4;3;40;28;12;47;32;15;84;62;22;90;58;32;651;442;209;70;37;33;721;479;242
892000;Gewaltkriminalität;5117000;Mülheim an der Ruhr;voll.;384;242;142;4;3;1;17;11;6;21;14;7;54;40;14;26;16;10;253;157;96;30;15;15;283;172;111
892000;Gewaltkriminalität;5117000;Mülheim an der Ruhr;vers.;69;49;20;0;0;0;0;0;0;0;0;0;8;7;1;2;1;1;43;32;11;16;9;7;59;41;18
892000;Gewaltkriminalität;5117000;Mülheim an der Ruhr;insg.;453;291;162;4;3;1;17;11;6;21;14;7;62;47;15;28;17;11;296;189;107;46;24;22;342;213;129
892000;Gewaltkriminalität;9162000;München;voll.;2,937;2,081;856;18;10;8;139;97;42;157;107;50;378;277;101;388;291;97;1,889;1,331;558;125;75;50;2,014;1,406;608
892000;Gewaltkriminalität;9162000;München;vers.;778;533;245;3;2;1;37;35;2;40;37;3;71;55;16;41;32;9;575;382;193;51;27;24;626;409;217
892000;Gewaltkriminalität;9162000;München;insg.;3,715;2,614;1,101;21;12;9;176;132;44;197;144;53;449;332;117;429;323;106;2,464;1,713;751;176;102;74;2,640;1,815;825
892000;Gewaltkriminalität;5515000;Münster;voll.;863;655;208;2;2;0;18;12;6;20;14;6;97;71;26;117;87;30;589;452;137;40;31;9;629;483;146
892000;Gewaltkriminalität;5515000;Münster;vers.;164;125;39;1;1;0;6;5;1;7;6;1;8;8;0;15;11;4;113;82;31;21;18;3;134;100;34
892000;Gewaltkriminalität;5515000;Münster;insg.;1,027;780;247;3;3;0;24;17;7;27;20;7;105;79;26;132;98;34;702;534;168;61;49;12;763;583;180
892000;Gewaltkriminalität;5162024;Neuss;voll.;371;255;116;2;1;1;16;12;4;18;13;5;49;39;10;44;29;15;248;167;81;12;7;5;260;174;86
892000;Gewaltkriminalität;5162024;Neuss;vers.;58;48;10;0;0;0;5;5;0;5;5;0;8;8;0;2;1;1;36;29;7;7;5;2;43;34;9
892000;Gewaltkriminalität;5162024;Neuss;insg.;429;303;126;2;1;1;21;17;4;23;18;5;57;47;10;46;30;16;284;196;88;19;12;7;303;208;95
892000;Gewaltkriminalität;9564000;Nürnberg;voll.;1,209;846;363;10;4;6;50;33;17;60;37;23;137;91;46;111;80;31;846;600;246;55;38;17;901;638;263
892000;Gewaltkriminalität;9564000;Nürnberg;vers.;306;214;92;5;3;2;18;10;8;23;13;10;18;15;3;20;15;5;221;160;61;24;11;13;245;171;74
892000;Gewaltkriminalität;9564000;Nürnberg;insg.;1,515;1,060;455;15;7;8;68;43;25;83;50;33;155;106;49;131;95;36;1,067;760;307;79;49;30;1,146;809;337
892000;Gewaltkriminalität;5119000;Oberhausen;voll.;549;377;172;2;2;0;52;36;16;54;38;16;72;55;17;52;36;16;346;229;117;25;19;6;371;248;123
892000;Gewaltkriminalität;5119000;Oberhausen;vers.;87;61;26;0;0;0;9;6;3;9;6;3;6;5;1;15;10;5;49;36;13;8;4;4;57;40;17
892000;Gewaltkriminalität;5119000;Oberhausen;insg.;636;438;198;2;2;0;61;42;19;63;44;19;78;60;18;67;46;21;395;265;130;33;23;10;428;288;140
892000;Gewaltkriminalität;6413000;Offenbach am Main;voll.;298;182;116;1;1;0;12;4;8;13;5;8;37;14;23;26;14;12;193;137;56;29;12;17;222;149;73
892000;Gewaltkriminalität;6413000;Offenbach am Main;vers.;33;27;6;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;25;20;5;5;4;1;30;24;6
892000;Gewaltkriminalität;6413000;Offenbach am Main;insg.;331;209;122;1;1;0;12;4;8;13;5;8;39;16;23;27;15;12;218;157;61;34;16;18;252;173;79
892000;Gewaltkriminalität;3403000;Oldenburg (Oldenburg);voll.;353;227;126;1;1;0;10;6;4;11;7;4;39;24;15;49;28;21;239;159;80;15;9;6;254;168;86
892000;Gewaltkriminalität;3403000;Oldenburg (Oldenburg);vers.;84;60;24;0;0;0;2;1;1;2;1;1;8;3;5;10;10;0;61;43;18;3;3;0;64;46;18
892000;Gewaltkriminalität;3403000;Oldenburg (Oldenburg);insg.;437;287;150;1;1;0;12;7;5;13;8;5;47;27;20;59;38;21;300;202;98;18;12;6;318;214;104
892000;Gewaltkriminalität;3404000;Osnabrück;voll.;613;409;204;2;0;2;21;10;11;23;10;13;64;37;27;68;47;21;428;294;134;30;21;9;458;315;143
892000;Gewaltkriminalität;3404000;Osnabrück;vers.;123;77;46;1;0;1;3;3;0;4;3;1;17;6;11;9;4;5;85;60;25;8;4;4;93;64;29
892000;Gewaltkriminalität;3404000;Osnabrück;insg.;736;486;250;3;0;3;24;13;11;27;13;14;81;43;38;77;51;26;513;354;159;38;25;13;551;379;172
892000;Gewaltkriminalität;5774032;Paderborn;voll.;402;286;116;1;0;1;11;2;9;12;2;10;26;14;12;62;44;18;283;214;69;19;12;7;302;226;76
892000;Gewaltkriminalität;5774032;Paderborn;vers.;81;53;28;1;0;1;2;2;0;3;2;1;5;4;1;7;6;1;56;39;17;10;2;8;66;41;25
892000;Gewaltkriminalität;5774032;Paderborn;insg.;483;339;144;2;0;2;13;4;9;15;4;11;31;18;13;69;50;19;339;253;86;29;14;15;368;267;101
892000;Gewaltkriminalität;8231000;Pforzheim;voll.;387;272;115;1;1;0;22;13;9;23;14;9;45;31;14;59;44;15;232;163;69;28;20;8;260;183;77
892000;Gewaltkriminalität;8231000;Pforzheim;vers.;65;48;17;0;0;0;1;1;0;1;1;0;3;3;0;6;5;1;47;35;12;8;4;4;55;39;16
892000;Gewaltkriminalität;8231000;Pforzheim;insg.;452;320;132;1;1;0;23;14;9;24;15;9;48;34;14;65;49;16;279;198;81;36;24;12;315;222;93
892000;Gewaltkriminalität;12054000;Potsdam;voll.;342;243;99;4;1;3;22;20;2;26;21;5;46;34;12;44;35;9;207;145;62;19;8;11;226;153;73
892000;Gewaltkriminalität;12054000;Potsdam;vers.;69;46;23;2;1;1;5;3;2;7;4;3;13;8;5;8;8;0;37;23;14;4;3;1;41;26;15
892000;Gewaltkriminalität;12054000;Potsdam;insg.;411;289;122;6;2;4;27;23;4;33;25;8;59;42;17;52;43;9;244;168;76;23;11;12;267;179;88
892000;Gewaltkriminalität;5562032;Recklinghausen;voll.;293;184;109;0;0;0;22;17;5;22;17;5;31;22;9;25;16;9;192;119;73;23;10;13;215;129;86
892000;Gewaltkriminalität;5562032;Recklinghausen;vers.;84;54;30;0;0;0;1;1;0;1;1;0;0;0;0;10;7;3;60;39;21;13;7;6;73;46;27
892000;Gewaltkriminalität;5562032;Recklinghausen;insg.;377;238;139;0;0;0;23;18;5;23;18;5;31;22;9;35;23;12;252;158;94;36;17;19;288;175;113
892000;Gewaltkriminalität;9362000;Regensburg;voll.;272;196;76;3;1;2;6;4;2;9;5;4;30;14;16;31;26;5;190;142;48;12;9;3;202;151;51
892000;Gewaltkriminalität;9362000;Regensburg;vers.;84;57;27;0;0;0;2;2;0;2;2;0;3;1;2;4;2;2;75;52;23;0;0;0;75;52;23
892000;Gewaltkriminalität;9362000;Regensburg;insg.;356;253;103;3;1;2;8;6;2;11;7;4;33;15;18;35;28;7;265;194;71;12;9;3;277;203;74
892000;Gewaltkriminalität;5120000;Remscheid;voll.;230;136;94;0;0;0;10;5;5;10;5;5;27;17;10;24;13;11;142;85;57;27;16;11;169;101;68
892000;Gewaltkriminalität;5120000;Remscheid;vers.;64;41;23;1;1;0;0;0;0;1;1;0;5;2;3;6;5;1;44;30;14;8;3;5;52;33;19
892000;Gewaltkriminalität;5120000;Remscheid;insg.;294;177;117;1;1;0;10;5;5;11;6;5;32;19;13;30;18;12;186;115;71;35;19;16;221;134;87
892000;Gewaltkriminalität;8415061;Reutlingen;voll.;251;171;80;1;1;0;9;8;1;10;9;1;25;17;8;25;15;10;181;124;57;10;6;4;191;130;61
892000;Gewaltkriminalität;8415061;Reutlingen;vers.;59;43;16;0;0;0;1;1;0;1;1;0;4;1;3;3;2;1;49;37;12;2;2;0;51;39;12
892000;Gewaltkriminalität;8415061;Reutlingen;insg.;310;214;96;1;1;0;10;9;1;11;10;1;29;18;11;28;17;11;230;161;69;12;8;4;242;169;73
892000;Gewaltkriminalität;13003000;Rostock;voll.;532;374;158;0;0;0;40;22;18;40;22;18;73;53;20;74;58;16;324;231;93;21;10;11;345;241;104
892000;Gewaltkriminalität;13003000;Rostock;vers.;158;106;52;5;3;2;28;17;11;33;20;13;11;7;4;13;8;5;93;69;24;8;2;6;101;71;30
892000;Gewaltkriminalität;13003000;Rostock;insg.;690;480;210;5;3;2;68;39;29;73;42;31;84;60;24;87;66;21;417;300;117;29;12;17;446;312;134
892000;Gewaltkriminalität;10041100;Saarbrücken;voll.;732;532;200;0;0;0;29;11;18;29;11;18;78;53;25;94;70;24;498;374;124;33;24;9;531;398;133
892000;Gewaltkriminalität;10041100;Saarbrücken;vers.;152;112;40;0;0;0;5;3;2;5;3;2;9;8;1;14;14;0;109;77;32;15;10;5;124;87;37
892000;Gewaltkriminalität;10041100;Saarbrücken;insg.;884;644;240;0;0;0;34;14;20;34;14;20;87;61;26;108;84;24;607;451;156;48;34;14;655;485;170
892000;Gewaltkriminalität;3102000;Salzgitter;voll.;251;162;89;3;2;1;25;20;5;28;22;6;27;19;8;29;16;13;153;97;56;14;8;6;167;105;62
892000;Gewaltkriminalität;3102000;Salzgitter;vers.;41;25;16;1;1;0;6;1;5;7;2;5;2;1;1;4;4;0;26;16;10;2;2;0;28;18;10
892000;Gewaltkriminalität;3102000;Salzgitter;insg.;292;187;105;4;3;1;31;21;10;35;24;11;29;20;9;33;20;13;179;113;66;16;10;6;195;123;72
892000;Gewaltkriminalität;13004000;Schwerin;voll.;380;271;109;2;2;0;27;18;9;29;20;9;40;28;12;53;43;10;244;171;73;14;9;5;258;180;78
892000;Gewaltkriminalität;13004000;Schwerin;vers.;73;55;18;1;0;1;3;2;1;4;2;2;6;4;2;4;2;2;53;42;11;6;5;1;59;47;12
892000;Gewaltkriminalität;13004000;Schwerin;insg.;453;326;127;3;2;1;30;20;10;33;22;11;46;32;14;57;45;12;297;213;84;20;14;6;317;227;90
892000;Gewaltkriminalität;5970040;Siegen;voll.;267;179;88;2;1;1;16;12;4;18;13;5;27;14;13;27;17;10;181;123;58;14;12;2;195;135;60
892000;Gewaltkriminalität;5970040;Siegen;vers.;67;53;14;0;0;0;3;3;0;3;3;0;8;8;0;2;0;2;48;37;11;6;5;1;54;42;12
892000;Gewaltkriminalität;5970040;Siegen;insg.;334;232;102;2;1;1;19;15;4;21;16;5;35;22;13;29;17;12;229;160;69;20;17;3;249;177;72
892000;Gewaltkriminalität;5122000;Solingen;voll.;341;217;124;4;0;4;26;18;8;30;18;12;33;28;5;29;23;6;223;133;90;26;15;11;249;148;101
892000;Gewaltkriminalität;5122000;Solingen;vers.;79;53;26;0;0;0;5;2;3;5;2;3;6;5;1;6;5;1;54;34;20;8;7;1;62;41;21
892000;Gewaltkriminalität;5122000;Solingen;insg.;420;270;150;4;0;4;31;20;11;35;20;15;39;33;6;35;28;7;277;167;110;34;22;12;311;189;122
892000;Gewaltkriminalität;8111000;Stuttgart;voll.;1,741;1,226;515;9;7;2;65;47;18;74;54;20;184;122;62;213;149;64;1,190;854;336;80;47;33;1,270;901;369
892000;Gewaltkriminalität;8111000;Stuttgart;vers.;556;404;152;3;0;3;22;16;6;25;16;9;35;25;10;31;24;7;437;320;117;28;19;9;465;339;126
892000;Gewaltkriminalität;8111000;Stuttgart;insg.;2,297;1,630;667;12;7;5;87;63;24;99;70;29;219;147;72;244;173;71;1,627;1,174;453;108;66;42;1,735;1,240;495
892000;Gewaltkriminalität;7211000;Trier;voll.;293;206;87;1;1;0;4;2;2;5;3;2;25;19;6;50;35;15;200;145;55;13;4;9;213;149;64
892000;Gewaltkriminalität;7211000;Trier;vers.;55;39;16;2;2;0;0;0;0;2;2;0;4;4;0;3;2;1;41;28;13;5;3;2;46;31;15
892000;Gewaltkriminalität;7211000;Trier;insg.;348;245;103;3;3;0;4;2;2;7;5;2;29;23;6;53;37;16;241;173;68;18;7;11;259;180;79
892000;Gewaltkriminalität;8421000;Ulm;voll.;331;227;104;3;2;1;13;8;5;16;10;6;37;25;12;56;34;22;214;153;61;8;5;3;222;158;64
892000;Gewaltkriminalität;8421000;Ulm;vers.;41;33;8;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;32;26;6;4;2;2;36;28;8
892000;Gewaltkriminalität;8421000;Ulm;insg.;372;260;112;3;2;1;13;8;5;16;10;6;38;26;12;60;38;22;246;179;67;12;7;5;258;186;72
892000;Gewaltkriminalität;6414000;Wiesbaden;voll.;909;598;311;4;2;2;39;23;16;43;25;18;82;51;31;98;67;31;634;415;219;52;40;12;686;455;231
892000;Gewaltkriminalität;6414000;Wiesbaden;vers.;151;105;46;0;0;0;5;4;1;5;4;1;12;10;2;8;6;2;114;75;39;12;10;2;126;85;41
892000;Gewaltkriminalität;6414000;Wiesbaden;insg.;1,060;703;357;4;2;2;44;27;17;48;29;19;94;61;33;106;73;33;748;490;258;64;50;14;812;540;272
892000;Gewaltkriminalität;3103000;Wolfsburg;voll.;228;149;79;1;1;0;4;4;0;5;5;0;20;10;10;20;15;5;164;110;54;19;9;10;183;119;64
892000;Gewaltkriminalität;3103000;Wolfsburg;vers.;36;23;13;0;0;0;1;0;1;1;0;1;3;3;0;3;0;3;24;17;7;5;3;2;29;20;9
892000;Gewaltkriminalität;3103000;Wolfsburg;insg.;264;172;92;1;1;0;5;4;1;6;5;1;23;13;10;23;15;8;188;127;61;24;12;12;212;139;73
892000;Gewaltkriminalität;5124000;Wuppertal;voll.;1,244;790;454;8;2;6;83;52;31;91;54;37;117;74;43;129;86;43;832;533;299;75;43;32;907;576;331
892000;Gewaltkriminalität;5124000;Wuppertal;vers.;225;143;82;0;0;0;13;8;5;13;8;5;14;6;8;13;9;4;163;105;58;22;15;7;185;120;65
892000;Gewaltkriminalität;5124000;Wuppertal;insg.;1,469;933;536;8;2;6;96;60;36;104;62;42;131;80;51;142;95;47;995;638;357;97;58;39;1,092;696;396
892000;Gewaltkriminalität;9663000;Würzburg;voll.;237;155;82;0;0;0;12;5;7;12;5;7;26;13;13;30;21;9;153;106;47;16;10;6;169;116;53
892000;Gewaltkriminalität;9663000;Würzburg;vers.;89;66;23;1;1;0;2;0;2;3;1;2;1;1;0;7;4;3;75;60;15;3;0;3;78;60;18
892000;Gewaltkriminalität;9663000;Würzburg;insg.;326;221;105;1;1;0;14;5;9;15;6;9;27;14;13;37;25;12;228;166;62;19;10;9;247;176;71
892500;Mord, Totschlag und Tötung auf Verlangen;5334002;Aachen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;5334002;Aachen;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
892500;Mord, Totschlag und Tötung auf Verlangen;5334002;Aachen;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
892500;Mord, Totschlag und Tötung auf Verlangen;9761000;Augsburg;voll.;2;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
892500;Mord, Totschlag und Tötung auf Verlangen;9761000;Augsburg;vers.;15;13;2;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;9;7;2;0;0;0;9;7;2
892500;Mord, Totschlag und Tötung auf Verlangen;9761000;Augsburg;insg.;17;14;3;1;0;1;0;0;0;1;0;1;3;3;0;3;3;0;10;8;2;0;0;0;10;8;2
892500;Mord, Totschlag und Tötung auf Verlangen;5378004;Bergisch Gladbach;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;5378004;Bergisch Gladbach;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;5378004;Bergisch Gladbach;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;11000000;Berlin;voll.;47;28;19;3;1;2;0;0;0;3;1;2;2;1;1;0;0;0;20;16;4;22;10;12;42;26;16
892500;Mord, Totschlag und Tötung auf Verlangen;11000000;Berlin;vers.;74;56;18;2;2;0;0;0;0;2;2;0;0;0;0;6;4;2;61;49;12;5;1;4;66;50;16
892500;Mord, Totschlag und Tötung auf Verlangen;11000000;Berlin;insg.;121;84;37;5;3;2;0;0;0;5;3;2;2;1;1;6;4;2;81;65;16;27;11;16;108;76;32
892500;Mord, Totschlag und Tötung auf Verlangen;5711000;Bielefeld;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;5711000;Bielefeld;vers.;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;0;0;6;5;1
892500;Mord, Totschlag und Tötung auf Verlangen;5711000;Bielefeld;insg.;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;0;0;6;5;1
892500;Mord, Totschlag und Tötung auf Verlangen;5911000;Bochum;voll.;2;0;2;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
892500;Mord, Totschlag und Tötung auf Verlangen;5911000;Bochum;vers.;10;8;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;8;6;2;0;0;0;8;6;2
892500;Mord, Totschlag und Tötung auf Verlangen;5911000;Bochum;insg.;12;8;4;0;0;0;1;0;1;1;0;1;0;0;0;2;2;0;9;6;3;0;0;0;9;6;3
892500;Mord, Totschlag und Tötung auf Verlangen;5314000;Bonn;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;1
892500;Mord, Totschlag und Tötung auf Verlangen;5314000;Bonn;vers.;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;0;0;0;4;4;0
892500;Mord, Totschlag und Tötung auf Verlangen;5314000;Bonn;insg.;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;2;1;1;6;5;1
892500;Mord, Totschlag und Tötung auf Verlangen;5512000;Bottrop;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;5512000;Bottrop;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
892500;Mord, Totschlag und Tötung auf Verlangen;5512000;Bottrop;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
892500;Mord, Totschlag und Tötung auf Verlangen;3101000;Braunschweig;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
892500;Mord, Totschlag und Tötung auf Verlangen;3101000;Braunschweig;vers.;5;4;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;3;2;1;0;0;0;3;2;1
892500;Mord, Totschlag und Tötung auf Verlangen;3101000;Braunschweig;insg.;6;5;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;3;2;1;1;1;0;4;3;1
892500;Mord, Totschlag und Tötung auf Verlangen;4011000;Bremen;voll.;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;4;3;1;7;5;2
892500;Mord, Totschlag und Tötung auf Verlangen;4011000;Bremen;vers.;41;34;7;0;0;0;2;1;1;2;1;1;3;3;0;2;2;0;34;28;6;0;0;0;34;28;6
892500;Mord, Totschlag und Tötung auf Verlangen;4011000;Bremen;insg.;48;39;9;0;0;0;2;1;1;2;1;1;3;3;0;2;2;0;37;30;7;4;3;1;41;33;8
892500;Mord, Totschlag und Tötung auf Verlangen;4012000;Bremerhaven;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;4012000;Bremerhaven;vers.;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;5;5;0;0;0;0;5;5;0
892500;Mord, Totschlag und Tötung auf Verlangen;4012000;Bremerhaven;insg.;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;5;5;0;0;0;0;5;5;0
892500;Mord, Totschlag und Tötung auf Verlangen;14511000;Chemnitz;voll.;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;1;3;2;1
892500;Mord, Totschlag und Tötung auf Verlangen;14511000;Chemnitz;vers.;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;2;0;0;0;3;1;2
892500;Mord, Totschlag und Tötung auf Verlangen;14511000;Chemnitz;insg.;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;3;2;1;0;1;6;3;3
892500;Mord, Totschlag und Tötung auf Verlangen;12052000;Cottbus;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
892500;Mord, Totschlag und Tötung auf Verlangen;12052000;Cottbus;vers.;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;2;1;1
892500;Mord, Totschlag und Tötung auf Verlangen;12052000;Cottbus;insg.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;2;2;0;0;0;4;2;2
892500;Mord, Totschlag und Tötung auf Verlangen;6411000;Darmstadt;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
892500;Mord, Totschlag und Tötung auf Verlangen;6411000;Darmstadt;vers.;13;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;0;13;10;3
892500;Mord, Totschlag und Tötung auf Verlangen;6411000;Darmstadt;insg.;14;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;0;0;0;14;11;3
892500;Mord, Totschlag und Tötung auf Verlangen;5913000;Dortmund;voll.;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0
892500;Mord, Totschlag und Tötung auf Verlangen;5913000;Dortmund;vers.;15;11;4;2;1;1;0;0;0;2;1;1;0;0;0;3;3;0;10;7;3;0;0;0;10;7;3
892500;Mord, Totschlag und Tötung auf Verlangen;5913000;Dortmund;insg.;18;14;4;2;1;1;0;0;0;2;1;1;0;0;0;3;3;0;13;10;3;0;0;0;13;10;3
892500;Mord, Totschlag und Tötung auf Verlangen;14612000;Dresden;voll.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;1;1
892500;Mord, Totschlag und Tötung auf Verlangen;14612000;Dresden;vers.;10;6;4;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;8;6;2;1;0;1;9;6;3
892500;Mord, Totschlag und Tötung auf Verlangen;14612000;Dresden;insg.;12;7;5;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;9;7;2;2;0;2;11;7;4
892500;Mord, Totschlag und Tötung auf Verlangen;5112000;Duisburg;voll.;2;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
892500;Mord, Totschlag und Tötung auf Verlangen;5112000;Duisburg;vers.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;0;2;5;3;2
